start_time;end_time;duration_ms;direction_class;speedA;speedB;GPIO1;GPIO2;GPIO3;GPIO4
1751443045226;1751443046029;803;forward;50;50;1;0;0;1
1751443046029;1751443046725;696;stop;50;50;0;0;0;0
1751443046725;1751443047095;370;stop;0;50;0;0;0;0
1751443047095;1751443048797;1702;light_left;0;50;1;0;0;1
1751443048797;1751443049333;536;stop;50;50;0;0;0;0
1751443049333;1751443050238;905;forward;50;50;1;0;0;1
1751443050238;1751443051021;783;stop;50;50;0;0;0;0
1751443051021;1751443051419;398;light_left;0;50;1;0;0;1
1751443051419;1751443052224;805;stop;50;50;0;0;0;0
1751443052224;1751443052474;250;light_right;50;0;1;0;0;1
1751443052474;1751443052585;111;forward;50;50;1;0;0;1
1751443052585;1751443053230;645;stop;50;50;0;0;0;0
1751443053230;1751443053734;504;forward;50;50;1;0;0;1
1751443053734;1751443055984;2250;light_left;0;50;1;0;0;1
1751443055984;1751443056092;108;forward;50;50;1;0;0;1
1751443056092;1751443057522;1430;stop;50;50;0;0;0;0
1751443057522;1751443057726;204;forward;50;50;1;0;0;1
1751443057726;1751443058125;399;stop;0;50;0;0;0;0
1751443058125;1751443060314;2189;light_left;0;50;1;0;0;1
1751443060314;1751443060872;558;stop;50;50;0;0;0;0
1751443060872;1751443061224;352;forward;50;50;1;0;0;1
1751443061224;1751443062000;776;stop;50;50;0;0;0;0
1751443062000;1751443063162;1162;light_right;50;0;1;0;0;1
1751443063162;1751443063864;702;stop;50;50;0;0;0;0
1751443063864;1751443064311;447;forward;50;50;1;0;0;1
1751443064311;1751443064734;423;stop;50;50;0;0;0;0
1751443064734;1751443065090;356;stop;0;50;0;0;0;0
1751443065090;1751443066077;987;light_left;0;50;1;0;0;1
1751443066077;1751443066845;768;stop;50;50;0;0;0;0
1751443066845;1751443067636;791;forward;50;50;1;0;0;1
1751443067636;1751443069524;1888;light_left;0;50;1;0;0;1
1751443069524;1751443069633;109;forward;50;50;1;0;0;1
1751443069633;1751443070128;495;stop;50;50;0;0;0;0
1751443070128;1751443070976;848;light_left;0;50;1;0;0;1
1751443070976;1751443071628;652;stop;50;50;0;0;0;0
1751443071628;1751443072386;758;forward;50;50;1;0;0;1
1751443072386;1751443072690;304;stop;0;50;0;0;0;0
1751443072690;1751443073143;453;light_left;0;50;1;0;0;1
1751443073143;1751443073770;627;stop;50;50;0;0;0;0
1751443073770;1751443074245;475;forward;50;50;1;0;0;1
1751443074245;1751443075110;865;light_left;0;50;1;0;0;1
1751443075110;1751443075612;502;stop;50;50;0;0;0;0
1751443075612;1751443075948;336;forward;50;50;1;0;0;1
1751443075948;1751443077779;1831;light_left;0;50;1;0;0;1
1751443077779;1751443077889;110;forward;50;50;1;0;0;1
1751443077889;1751443078609;720;stop;50;50;0;0;0;0
1751443078609;1751443078818;209;light_right;50;0;1;0;0;1
1751443078818;1751443078928;110;forward;50;50;1;0;0;1
1751443078928;1751443079575;647;stop;50;50;0;0;0;0
1751443079575;1751443080435;860;forward;50;50;1;0;0;1
1751443080435;1751443081159;724;stop;50;50;0;0;0;0
1751443081159;1751443081321;162;forward;50;50;1;0;0;1
1751443081321;1751443081920;599;stop;0;50;0;0;0;0
1751443081920;1751443082568;648;light_left;0;50;1;0;0;1
1751443082568;1751443082787;219;forward;50;50;1;0;0;1
1751443082787;1751443083529;742;light_left;0;50;1;0;0;1
1751443083529;1751443084953;1424;stop;50;50;0;0;0;0
1751443084953;1751443085406;453;backward;50;50;0;1;1;0
1751443085406;1751443086070;664;stop;50;50;0;0;0;0
1751443086070;1751443086951;881;light_left;0;50;1;0;0;1
1751443086951;1751443087059;108;forward;50;50;1;0;0;1
1751443087059;1751443087678;619;stop;50;50;0;0;0;0
1751443087678;1751443088426;748;forward;50;50;1;0;0;1
1751443088426;1751443090893;2467;light_left;0;50;1;0;0;1
1751443090893;1751443091528;635;stop;50;50;0;0;0;0
1751443091528;1751443092145;617;forward;50;50;1;0;0;1
1751443092145;1751443092733;588;stop;50;50;0;0;0;0
1751443092733;1751443093980;1247;light_right;50;0;1;0;0;1
1751443093980;1751443094535;555;stop;50;50;0;0;0;0
1751443094535;1751443094732;197;forward;50;50;1;0;0;1
1751443094732;1751443095166;434;stop;0;50;0;0;0;0
1751443095166;1751443096509;1343;light_left;0;50;1;0;0;1
1751443096509;1751443097142;633;stop;50;50;0;0;0;0
1751443097142;1751443097935;793;forward;50;50;1;0;0;1
1751443097935;1751443098270;335;stop;0;50;0;0;0;0
1751443098270;1751443101355;3085;light_left;0;50;1;0;0;1
1751443101355;1751443102248;893;stop;50;50;0;0;0;0
1751443102248;1751443102443;195;light_right;50;0;1;0;0;1
1751443102443;1751443102563;120;forward;50;50;1;0;0;1
1751443102563;1751443103119;556;stop;50;50;0;0;0;0
1751443103119;1751443103780;661;forward;50;50;1;0;0;1
1751443103780;1751443105982;2202;stop;50;50;0;0;0;0
1751443105982;1751443106262;280;forward;50;50;1;0;0;1
1751443106262;1751443106858;596;stop;50;50;0;0;0;0
1751443106858;1751443107040;182;forward;50;50;1;0;0;1
1751443107040;1751443107478;438;stop;0;50;0;0;0;0
1751443107478;1751443111267;3789;light_left;0;50;1;0;0;1
1751443111267;1751443111387;120;forward;50;50;1;0;0;1
1751443111387;1751443112267;880;stop;50;50;0;0;0;0
1751443112267;1751443113565;1298;light_left;0;50;1;0;0;1
1751443113565;1751443113678;113;forward;50;50;1;0;0;1
1751443113678;1751443114064;386;stop;50;50;0;0;0;0
1751443114064;1751443115053;989;forward;50;50;1;0;0;1
1751443115053;1751443115494;441;stop;50;50;0;0;0;0
1751443115494;1751443115827;333;forward;50;50;1;0;0;1
1751443115827;1751443117703;1876;light_left;0;50;1;0;0;1
1751443117703;1751443118452;749;forward;50;50;1;0;0;1
1751443118452;1751443119303;851;light_left;0;50;1;0;0;1
1751443119303;1751443119878;575;forward;50;50;1;0;0;1
1751443119878;1751443122375;2497;light_left;0;50;1;0;0;1
1751443122375;1751443122496;121;forward;50;50;1;0;0;1
1751443122496;1751443122906;410;stop;50;50;0;0;0;0
1751443122906;1751443123167;261;forward;50;50;1;0;0;1
1751443123167;1751443123614;447;stop;50;50;0;0;0;0
1751443123614;1751443125070;1456;light_right;50;0;1;0;0;1
1751443125070;1751443126035;965;forward;50;50;1;0;0;1
1751443126035;1751443127888;1853;light_left;0;50;1;0;0;1
1751443127888;1751443128433;545;stop;50;50;0;0;0;0
1751443128433;1751443129123;690;forward;50;50;1;0;0;1
1751443129123;1751443130348;1225;light_left;0;50;1;0;0;1
1751443130348;1751443132026;1678;stop;50;50;0;0;0;0
1751443132026;1751443132414;388;backward;50;50;0;1;1;0
1751443132414;1751443133029;615;stop;50;50;0;0;0;0
1751443133029;1751443133259;230;forward;50;50;1;0;0;1
1751443133259;1751443133831;572;light_left;0;50;1;0;0;1
1751443133831;1751443133953;122;forward;50;50;1;0;0;1
1751443133953;1751443134644;691;stop;50;50;0;0;0;0
1751443134644;1751443135197;553;backward;50;50;0;1;1;0
1751443135197;1751443136698;1501;stop;50;50;0;0;0;0
1751443136698;1751443137062;364;stop;0;50;0;0;0;0
1751443137062;1751443137831;769;light_left;0;50;1;0;0;1
1751443137831;1751443138373;542;stop;50;50;0;0;0;0
1751443138373;1751443139314;941;forward;50;50;1;0;0;1
1751443139314;1751443139906;592;stop;50;50;0;0;0;0
1751443139906;1751443140264;358;forward;50;50;1;0;0;1
1751443140264;1751443141880;1616;light_left;0;50;1;0;0;1
1751443141880;1751443142032;152;forward;50;50;1;0;0;1
1751443142032;1751443142644;612;stop;50;50;0;0;0;0
1751443142644;1751443143108;464;forward;50;50;1;0;0;1
1751443143108;1751443144027;919;light_left;0;50;1;0;0;1
1751443144027;1751443144666;639;stop;50;50;0;0;0;0
1751443144666;1751443145166;500;stop;50;0;0;0;0;0
1751443145166;1751443145583;417;light_right;50;0;1;0;0;1
1751443145583;1751443145753;170;forward;50;50;1;0;0;1
1751443145753;1751443146313;560;stop;50;50;0;0;0;0
1751443146313;1751443146446;133;forward;50;50;1;0;0;1
1751443146446;1751443146764;318;light_left;0;50;1;0;0;1
1751443146764;1751443147466;702;stop;50;50;0;0;0;0
1751443147466;1751443148352;886;forward;50;50;1;0;0;1
1751443148352;1751443149535;1183;light_left;0;50;1;0;0;1
1751443149535;1751443149690;155;forward;50;50;1;0;0;1
1751443149690;1751443150458;768;stop;50;50;0;0;0;0
1751443150458;1751443150930;472;backward;50;50;0;1;1;0
1751443150930;1751443152099;1169;stop;50;50;0;0;0;0
1751443152099;1751443152930;831;light_left;0;50;1;0;0;1
1751443152930;1751443153510;580;stop;50;50;0;0;0;0
1751443153510;1751443154639;1129;forward;50;50;1;0;0;1
1751443154639;1751443155465;826;light_left;0;50;1;0;0;1
1751443155465;1751443156413;948;stop;50;50;0;0;0;0
1751443156413;1751443157089;676;sharp_left;50;50;0;1;0;1
1751443157089;1751443157718;629;stop;50;50;0;0;0;0
1751443157718;1751443158046;328;sharp_left;50;50;0;1;0;1
1751443158046;1751443158636;590;stop;50;50;0;0;0;0
1751443158636;1751443159124;488;forward;50;50;1;0;0;1
1751443159124;1751443159609;485;stop;50;50;0;0;0;0
1751443159609;1751443159726;117;forward;50;50;1;0;0;1
1751443159726;1751443160032;306;stop;50;0;0;0;0;0
1751443160032;1751443161240;1208;light_right;50;0;1;0;0;1
1751443161240;1751443161363;123;forward;50;50;1;0;0;1
1751443161363;1751443161849;486;stop;50;50;0;0;0;0
1751443161849;1751443162192;343;forward;50;50;1;0;0;1
1751443162192;1751443163800;1608;light_left;0;50;1;0;0;1
1751443163800;1751443164756;956;stop;50;50;0;0;0;0
1751443164756;1751443165244;488;forward;50;50;1;0;0;1
1751443165244;1751443165727;483;stop;50;50;0;0;0;0
1751443165727;1751443167731;2004;light_left;0;50;1;0;0;1
1751443167731;1751443168417;686;stop;50;50;0;0;0;0
1751443168417;1751443169253;836;forward;50;50;1;0;0;1
1751443169253;1751443169758;505;stop;0;50;0;0;0;0
1751443169758;1751443170591;833;light_left;0;50;1;0;0;1
1751443170591;1751443170770;179;forward;50;50;1;0;0;1
1751443170770;1751443171921;1151;light_left;0;50;1;0;0;1
1751443171921;1751443173775;1854;stop;50;50;0;0;0;0
1751443173775;1751443173981;206;backward;50;50;0;1;1;0
1751443173981;1751443174790;809;stop;50;50;0;0;0;0
1751443174790;1751443175196;406;sharp_left;50;50;0;1;0;1
1751443175196;1751443175935;739;stop;50;50;0;0;0;0
1751443175935;1751443176116;181;sharp_left;50;50;0;1;0;1
1751443176116;1751443176791;675;stop;50;50;0;0;0;0
1751443176791;1751443177616;825;forward;50;50;1;0;0;1
1751443177616;1751443178202;586;light_left;0;50;1;0;0;1
1751443178202;1751443178389;187;forward;50;50;1;0;0;1
1751443178389;1751443178981;592;stop;50;50;0;0;0;0
1751443178981;1751443179749;768;stop;50;0;0;0;0;0
1751443179749;1751443180020;271;light_right;50;0;1;0;0;1
1751443180020;1751443181037;1017;stop;50;50;0;0;0;0
1751443181037;1751443181224;187;light_right;50;0;1;0;0;1
1751443181224;1751443181387;163;forward;50;50;1;0;0;1
1751443181387;1751443182075;688;stop;50;50;0;0;0;0
1751443182075;1751443182277;202;forward;50;50;1;0;0;1
1751443182277;1751443182777;500;stop;0;50;0;0;0;0
1751443182777;1751443184910;2133;light_left;0;50;1;0;0;1
1751443184910;1751443185066;156;forward;50;50;1;0;0;1
1751443185066;1751443185413;347;light_left;0;50;1;0;0;1
1751443185413;1751443186045;632;stop;50;50;0;0;0;0
1751443186045;1751443188039;1994;light_left;0;50;1;0;0;1
1751443188039;1751443188382;343;backward;50;50;0;1;1;0
1751443188382;1751443188769;387;stop;50;50;0;0;0;0
1751443188769;1751443188923;154;forward;50;50;1;0;0;1
1751443188923;1751443189618;695;light_left;0;50;1;0;0;1
1751443189618;1751443190680;1062;stop;50;50;0;0;0;0
1751443190680;1751443190910;230;forward;50;50;1;0;0;1
1751443190910;1751443191894;984;light_left;0;50;1;0;0;1
1751443191894;1751443194802;2908;stop;50;50;0;0;0;0
1751443194802;1751443194975;173;backward;50;50;0;1;1;0
1751443194975;1751443195452;477;stop;50;0;0;0;0;0
1751443195452;1751443195781;329;light_right;50;0;1;0;0;1
1751443195781;1751443195960;179;forward;50;50;1;0;0;1
1751443195960;1751443197054;1094;stop;50;50;0;0;0;0
1751443197054;1751443197484;430;stop;50;0;0;0;0;0
1751443197484;1751443198790;1306;light_right;50;0;1;0;0;1
1751443198790;1751443199361;571;stop;50;50;0;0;0;0
1751443199361;1751443199795;434;forward;50;50;1;0;0;1
1751443199795;1751443202861;3066;light_left;0;50;1;0;0;1
1751443202861;1751443205484;2623;stop;50;50;0;0;0;0
1751443205484;1751443205726;242;forward;50;50;1;0;0;1
1751443205726;1751443206177;451;stop;50;50;0;0;0;0
1751443206177;1751443206505;328;forward;50;50;1;0;0;1
1751443206505;1751443207536;1031;light_left;0;50;1;0;0;1
1751443207536;1751443208311;775;stop;50;50;0;0;0;0
1751443208311;1751443208654;343;light_left;0;50;1;0;0;1
1751443208654;1751443209357;703;stop;50;50;0;0;0;0
1751443209357;1751443209987;630;forward;50;50;1;0;0;1
1751443209987;1751443210712;725;stop;50;50;0;0;0;0
1751443210712;1751443211837;1125;light_left;0;50;1;0;0;1
1751443211837;1751443212342;505;stop;50;50;0;0;0;0
1751443212342;1751443212837;495;forward;50;50;1;0;0;1
1751443212837;1751443213911;1074;light_left;0;50;1;0;0;1
1751443213911;1751443214054;143;forward;50;50;1;0;0;1
1751443214054;1751443215028;974;stop;50;50;0;0;0;0
1751443215028;1751443215289;261;light_left;0;50;1;0;0;1
1751443215289;1751443215995;706;stop;50;50;0;0;0;0
1751443215995;1751443216565;570;forward;50;50;1;0;0;1
1751443216565;1751443217116;551;light_left;0;50;1;0;0;1
1751443217116;1751443217235;119;forward;50;50;1;0;0;1
1751443217235;1751443217686;451;stop;50;50;0;0;0;0
1751443217686;1751443218132;446;stop;50;0;0;0;0;0
1751443218132;1751443218478;346;light_right;50;0;1;0;0;1
1751443218478;1751443219065;587;stop;50;50;0;0;0;0
1751443219065;1751443219420;355;forward;50;50;1;0;0;1
1751443219420;1751443219787;367;stop;50;50;0;0;0;0
1751443219787;1751443220251;464;stop;0;50;0;0;0;0
1751443220251;1751443222077;1826;light_left;0;50;1;0;0;1
1751443222077;1751443222690;613;stop;50;50;0;0;0;0
1751443222690;1751443223260;570;forward;50;50;1;0;0;1
1751443223260;1751443224132;872;stop;50;50;0;0;0;0
1751443224132;1751443226752;2620;light_left;0;50;1;0;0;1
1751443226752;1751443227111;359;stop;50;50;0;0;0;0
1751443227111;1751443227737;626;forward;50;50;1;0;0;1
1751443227737;1751443228148;411;stop;50;50;0;0;0;0
1751443228148;1751443229696;1548;light_right;50;0;1;0;0;1
1751443229696;1751443230034;338;forward;50;50;1;0;0;1
1751443230034;1751443232717;2683;light_left;0;50;1;0;0;1
1751443232717;1751443232932;215;forward;50;50;1;0;0;1
1751443232932;1751443234300;1368;stop;50;50;0;0;0;0
1751443234300;1751443234686;386;forward;50;50;1;0;0;1
1751443234686;1751443235074;388;stop;50;50;0;0;0;0
1751443235074;1751443237001;1927;light_left;0;50;1;0;0;1
1751443237001;1751443237954;953;stop;50;50;0;0;0;0
1751443237954;1751443239109;1155;light_left;0;50;1;0;0;1
1751443239109;1751443239253;144;forward;50;50;1;0;0;1
1751443239253;1751443239376;123;light_left;0;50;1;0;0;1
1751443239376;1751443240245;869;stop;50;50;0;0;0;0
1751443240245;1751443240911;666;forward;50;50;1;0;0;1
1751443240911;1751443241244;333;stop;50;50;0;0;0;0
1751443241244;1751443241700;456;stop;0;50;0;0;0;0
1751443241700;1751443242078;378;light_left;0;50;1;0;0;1
1751443242078;1751443242956;878;stop;50;50;0;0;0;0
1751443242956;1751443243171;215;forward;50;50;1;0;0;1
1751443243171;1751443243896;725;stop;0;50;0;0;0;0
1751443243896;1751443246263;2367;light_left;0;50;1;0;0;1
1751443246263;1751443247193;930;forward;50;50;1;0;0;1
1751443247193;1751443247554;361;stop;50;50;0;0;0;0
1751443247554;1751443247754;200;forward;50;50;1;0;0;1
1751443247754;1751443248437;683;stop;0;50;0;0;0;0
1751443248437;1751443249434;997;light_left;0;50;1;0;0;1
1751443249434;1751443249567;133;forward;50;50;1;0;0;1
1751443249567;1751443252604;3037;light_left;0;50;1;0;0;1
1751443252604;1751443253232;628;forward;50;50;1;0;0;1
1751443253232;1751443256407;3175;light_left;0;50;1;0;0;1
1751443256407;1751443256707;300;stop;50;50;0;0;0;0
1751443256707;1751443257323;616;forward;50;50;1;0;0;1
1751443257323;1751443258456;1133;light_right;50;0;1;0;0;1
1751443258456;1751443260897;2441;stop;50;50;0;0;0;0
1751443260897;1751443261552;655;forward;50;50;1;0;0;1
1751443261552;1751443261902;350;stop;50;50;0;0;0;0
1751443261902;1751443263539;1637;light_left;0;50;1;0;0;1
1751443263539;1751443263646;107;forward;50;50;1;0;0;1
1751443263646;1751443264436;790;stop;0;50;0;0;0;0
1751443264436;1751443265039;603;light_left;0;50;1;0;0;1
1751443265039;1751443265164;125;forward;50;50;1;0;0;1
1751443265164;1751443265952;788;stop;50;50;0;0;0;0
1751443265952;1751443266394;442;light_left;0;50;1;0;0;1
1751443266394;1751443267250;856;stop;50;50;0;0;0;0
1751443267250;1751443267986;736;forward;50;50;1;0;0;1
1751443267986;1751443269165;1179;stop;50;50;0;0;0;0
1751443269165;1751443269841;676;light_left;0;50;1;0;0;1
1751443269841;1751443269969;128;forward;50;50;1;0;0;1
1751443269969;1751443270486;517;stop;50;50;0;0;0;0
1751443270486;1751443270616;130;forward;50;50;1;0;0;1
1751443270616;1751443271511;895;light_left;0;50;1;0;0;1
1751443271511;1751443273236;1725;stop;50;50;0;0;0;0
1751443273236;1751443273359;123;backward;50;50;0;1;1;0
1751443273359;1751443274036;677;stop;50;50;0;0;0;0
1751443274036;1751443274426;390;sharp_left;50;50;0;1;0;1
1751443274426;1751443275247;821;stop;50;50;0;0;0;0
1751443275247;1751443276294;1047;forward;50;50;1;0;0;1
1751443276294;1751443277304;1010;stop;50;50;0;0;0;0
1751443277304;1751443277912;608;backward;50;50;0;1;1;0
1751443277912;1751443278808;896;stop;50;50;0;0;0;0
1751443278808;1751443279215;407;light_right;50;0;1;0;0;1
1751443279215;1751443279348;133;forward;50;50;1;0;0;1
1751443279348;1751443280181;833;stop;50;50;0;0;0;0
1751443280181;1751443280910;729;forward;50;50;1;0;0;1
1751443280910;1751443281308;398;stop;50;50;0;0;0;0
1751443281308;1751443283172;1864;light_left;0;50;1;0;0;1
1751443283172;1751443283496;324;stop;0;50;0;0;0;0
1751443283496;1751443283783;287;light_left;0;50;1;0;0;1
1751443283783;1751443284771;988;stop;50;50;0;0;0;0
1751443284771;1751443285027;256;light_left;0;50;1;0;0;1
1751443285027;1751443285152;125;forward;50;50;1;0;0;1
1751443285152;1751443285486;334;stop;50;50;0;0;0;0
1751443285486;1751443285998;512;forward;50;50;1;0;0;1
1751443285998;1751443288468;2470;light_left;0;50;1;0;0;1
1751443288468;1751443289499;1031;stop;50;50;0;0;0;0
1751443289499;1751443290042;543;forward;50;50;1;0;0;1
1751443290042;1751443290561;519;stop;50;50;0;0;0;0
1751443290561;1751443291958;1397;light_right;50;0;1;0;0;1
1751443291958;1751443292917;959;stop;50;50;0;0;0;0
1751443292917;1751443293188;271;forward;50;50;1;0;0;1
1751443293188;1751443293699;511;stop;50;50;0;0;0;0
1751443293699;1751443293803;104;forward;50;50;1;0;0;1
1751443293803;1751443294619;816;light_left;0;50;1;0;0;1
1751443294619;1751443295126;507;backward;50;50;0;1;1;0
1751443295126;1751443295265;139;forward;50;50;1;0;0;1
1751443295265;1751443296588;1323;light_left;0;50;1;0;0;1
1751443296588;1751443297184;596;stop;50;50;0;0;0;0
1751443297184;1751443297484;300;stop;0;50;0;0;0;0
1751443297484;1751443297917;433;light_left;0;50;1;0;0;1
1751443297917;1751443298023;106;forward;50;50;1;0;0;1
1751443298023;1751443299096;1073;stop;50;50;0;0;0;0
1751443299096;1751443299328;232;forward;50;50;1;0;0;1
1751443299328;1751443299886;558;stop;50;50;0;0;0;0
1751443299886;1751443300347;461;stop;0;50;0;0;0;0
1751443300347;1751443301246;899;light_left;0;50;1;0;0;1
1751443301246;1751443301721;475;stop;0;50;0;0;0;0
1751443301721;1751443302076;355;light_left;0;50;1;0;0;1
1751443302076;1751443302418;342;stop;0;50;0;0;0;0
1751443302418;1751443302818;400;light_left;0;50;1;0;0;1
1751443302818;1751443303589;771;stop;50;50;0;0;0;0
1751443303589;1751443304249;660;forward;50;50;1;0;0;1
1751443304249;1751443304895;646;stop;50;50;0;0;0;0
1751443304895;1751443305255;360;stop;0;50;0;0;0;0
1751443305255;1751443305742;487;light_left;0;50;1;0;0;1
1751443305742;1751443306394;652;stop;50;50;0;0;0;0
1751443306394;1751443306853;459;forward;50;50;1;0;0;1
1751443306853;1751443308482;1629;light_left;0;50;1;0;0;1
1751443308482;1751443309370;888;stop;0;50;0;0;0;0
1751443309370;1751443309585;215;light_left;0;50;1;0;0;1
1751443309585;1751443310140;555;stop;50;50;0;0;0;0
1751443310140;1751443310903;763;forward;50;50;1;0;0;1
1751443310903;1751443311221;318;stop;0;50;0;0;0;0
1751443311221;1751443311711;490;light_left;0;50;1;0;0;1
1751443311711;1751443312467;756;stop;50;50;0;0;0;0
1751443312467;1751443313716;1249;forward;50;50;1;0;0;1
1751443313716;1751443317866;4150;light_left;0;50;1;0;0;1
1751443317866;1751443318824;958;stop;50;50;0;0;0;0
1751443318824;1751443319574;750;forward;50;50;1;0;0;1
1751443319574;1751443322030;2456;light_left;0;50;1;0;0;1
1751443322030;1751443322141;111;forward;50;50;1;0;0;1
1751443322141;1751443323488;1347;stop;50;50;0;0;0;0
1751443323488;1751443323927;439;stop;60;60;0;0;0;0
1751443323927;1751443324460;533;forward;60;60;1;0;0;1
1751443324460;1751443325564;1104;light_right;60;0;1;0;0;1
1751443325564;1751443325690;126;forward;60;60;1;0;0;1
1751443325690;1751443326024;334;stop;60;60;0;0;0;0
1751443326024;1751443326158;134;forward;60;60;1;0;0;1
1751443326158;1751443326604;446;stop;0;60;0;0;0;0
1751443326604;1751443327443;839;light_left;0;60;1;0;0;1
1751443327443;1751443328132;689;stop;0;60;0;0;0;0
1751443328132;1751443328367;235;light_left;0;60;1;0;0;1
1751443328367;1751443329492;1125;stop;60;60;0;0;0;0
1751443329492;1751443329899;407;forward;60;60;1;0;0;1
1751443329899;1751443330579;680;stop;0;60;0;0;0;0
1751443330579;1751443331981;1402;light_left;0;60;1;0;0;1
1751443331981;1751443332106;125;forward;60;60;1;0;0;1
1751443332106;1751443332957;851;stop;60;60;0;0;0;0
1751443332957;1751443333978;1021;stop;0;60;0;0;0;0
1751443333978;1751443334089;111;light_left;0;60;1;0;0;1
1751443334089;1751443334433;344;stop;60;60;0;0;0;0
1751443334433;1751443335042;609;forward;60;60;1;0;0;1
1751443335042;1751443335662;620;stop;60;60;0;0;0;0
1751443335662;1751443335806;144;forward;60;60;1;0;0;1
1751443335806;1751443336185;379;stop;0;60;0;0;0;0
1751443336185;1751443337636;1451;light_left;0;60;1;0;0;1
1751443337636;1751443338620;984;forward;60;60;1;0;0;1
1751443338620;1751443339297;677;stop;60;60;0;0;0;0
1751443339297;1751443339673;376;light_right;60;0;1;0;0;1
1751443339673;1751443340610;937;forward;60;60;1;0;0;1
1751443340610;1751443341720;1110;light_left;0;60;1;0;0;1
1751443341720;1751443342169;449;backward;60;60;0;1;1;0
1751443342169;1751443343635;1466;light_left;0;60;1;0;0;1
1751443343635;1751443344155;520;forward;60;60;1;0;0;1
1751443344155;1751443344553;398;stop;60;60;0;0;0;0
1751443344553;1751443346325;1772;light_left;0;60;1;0;0;1
1751443346325;1751443346835;510;forward;60;60;1;0;0;1
1751443346835;1751443347848;1013;light_right;60;0;1;0;0;1
1751443347848;1751443348112;264;backward;60;60;0;1;1;0
1751443348112;1751443349216;1104;stop;60;60;0;0;0;0
1751443349216;1751443350686;1470;light_right;60;0;1;0;0;1
1751443350686;1751443351052;366;forward;60;60;1;0;0;1
1751443351052;1751443352639;1587;light_left;0;60;1;0;0;1
1751443352639;1751443353619;980;forward;60;60;1;0;0;1
1751443353619;1751443353907;288;light_right;60;0;1;0;0;1
1751443353907;1751443354026;119;forward;60;60;1;0;0;1
1751443354026;1751443354451;425;stop;60;60;0;0;0;0
1751443354451;1751443354603;152;backward;60;60;0;1;1;0
1751443354603;1751443355591;988;stop;60;60;0;0;0;0
1751443355591;1751443355911;320;backward;60;60;0;1;1;0
1751443355911;1751443357086;1175;stop;60;60;0;0;0;0
1751443357086;1751443358023;937;light_left;0;60;1;0;0;1
1751443358023;1751443358134;111;forward;60;60;1;0;0;1
1751443358134;1751443358829;695;stop;60;60;0;0;0;0
1751443358829;1751443359849;1020;light_left;0;60;1;0;0;1
1751443359849;1751443362066;2217;stop;60;60;0;0;0;0
1751443362066;1751443362341;275;backward;60;60;0;1;1;0
1751443362341;1751443363767;1426;stop;60;60;0;0;0;0
1751443363767;1751443364211;444;stop;60;0;0;0;0;0
1751443364211;1751443364528;317;light_right;60;0;1;0;0;1
1751443364528;1751443365163;635;stop;60;0;0;0;0;0
1751443365163;1751443365353;190;light_right;60;0;1;0;0;1
1751443365353;1751443366367;1014;stop;60;0;0;0;0;0
1751443366367;1751443366476;109;light_right;60;0;1;0;0;1
1751443366476;1751443367276;800;stop;60;60;0;0;0;0
1751443367276;1751443367911;635;forward;60;60;1;0;0;1
1751443367911;1751443368422;511;stop;60;60;0;0;0;0
1751443368422;1751443368536;114;forward;60;60;1;0;0;1
1751443368536;1751443368934;398;stop;0;60;0;0;0;0
1751443368934;1751443370257;1323;light_left;0;60;1;0;0;1
1751443370257;1751443370378;121;forward;60;60;1;0;0;1
1751443370378;1751443371239;861;stop;60;60;0;0;0;0
1751443371239;1751443372256;1017;forward;60;60;1;0;0;1
1751443372256;1751443372731;475;stop;60;60;0;0;0;0
1751443372731;1751443374232;1501;light_left;0;60;1;0;0;1
1751443374232;1751443374346;114;forward;60;60;1;0;0;1
1751443374346;1751443375062;716;stop;60;60;0;0;0;0
1751443375062;1751443375549;487;forward;60;60;1;0;0;1
1751443375549;1751443375874;325;stop;0;60;0;0;0;0
1751443375874;1751443377146;1272;light_left;0;60;1;0;0;1
1751443377146;1751443377258;112;forward;60;60;1;0;0;1
1751443377258;1751443377816;558;stop;60;60;0;0;0;0
1751443377816;1751443379046;1230;light_right;60;0;1;0;0;1
1751443379046;1751443379413;367;stop;60;60;0;0;0;0
1751443379413;1751443379748;335;stop;60;0;0;0;0;0
1751443379748;1751443379880;132;light_right;60;0;1;0;0;1
1751443379880;1751443380004;124;forward;60;60;1;0;0;1
1751443380004;1751443380901;897;stop;60;60;0;0;0;0
1751443380901;1751443381382;481;forward;60;60;1;0;0;1
1751443381382;1751443382217;835;stop;60;60;0;0;0;0
1751443382217;1751443382725;508;light_left;0;60;1;0;0;1
1751443382725;1751443382872;147;forward;60;60;1;0;0;1
1751443382872;1751443383258;386;stop;60;60;0;0;0;0
1751443383258;1751443383566;308;forward;60;60;1;0;0;1
1751443383566;1751443384582;1016;stop;60;60;0;0;0;0
1751443384582;1751443384719;137;forward;60;60;1;0;0;1
1751443384719;1751443387324;2605;light_left;0;60;1;0;0;1
1751443387324;1751443387787;463;stop;0;60;0;0;0;0
1751443387787;1751443388170;383;light_left;0;60;1;0;0;1
1751443388170;1751443388719;549;stop;0;60;0;0;0;0
1751443388719;1751443389783;1064;forward;60;60;1;0;0;1
1751443389783;1751443390247;464;stop;60;60;0;0;0;0
1751443390247;1751443390689;442;stop;0;60;0;0;0;0
